-836340.96,-1028312.58,607.39
-836250.27,-1028495.57,584.62
-836228.70,-1028381.90,609.20
-836614.10,-1028551.84,600.22
-836269.03,-1028349.41,614.17
-836595.51,-1028383.22,610.82
-836594.08,-1028414.85,607.39
-836448.91,-1028357.78,587.24
-836226.59,-1028382.87,608.88
-836498.72,-1028636.99,583.25
-836483.27,-1028330.51,599.45
-836182.54,-1028422.08,596.76
-836225.55,-1028431.11,598.14
-836552.62,-1028477.23,597.59
-836294.82,-1028589.77,561.72
-836223.05,-1028539.10,578.07
-836175.97,-1028491.61,584.44
-836166.85,-1028397.07,598.11
-836483.87,-1028401.26,589.96
-836253.19,-1028342.12,614.11
-836186.97,-1028622.04,565.64
-836451.52,-1028405.52,581.73
-836440.50,-1028569.24,583.05
-836476.89,-1028463.77,584.26
-836607.26,-1028472.14,603.76
-836566.06,-1028471.01,599.21
-836474.96,-1028436.87,585.03
-836201.22,-1028597.96,566.44
-836340.74,-1028485.52,580.80
-836164.78,-1028430.49,593.16
-836442.06,-1028574.52,583.13
-836379.76,-1028308.61,599.54
-836449.09,-1028309.24,593.97
-836590.24,-1028519.42,601.28
-836231.19,-1028392.23,607.23
-836421.14,-1028379.19,586.05
-836582.34,-1028538.30,598.83
-836551.77,-1028482.69,597.39
-836566.19,-1028502.81,599.05
-836333.07,-1028407.39,605.06
-836612.44,-1028509.78,603.81
-836514.79,-1028588.34,590.26
-836435.28,-1028439.38,579.27
-836539.05,-1028387.04,606.62
-836263.94,-1028331.05,614.78
-836375.43,-1028519.27,570.38
-836328.67,-1028444.95,592.05
-836565.85,-1028589.34,595.13
-836169.54,-1028501.93,583.31
-836263.06,-1028405.87,606.17
-836470.24,-1028589.50,585.32
-836515.62,-1028633.21,585.05
-836161.22,-1028340.66,608.10
-836634.94,-1028583.28,598.75
-836415.93,-1028608.19,578.74
-836239.00,-1028494.33,585.12
-836217.17,-1028498.79,584.50
-836536.82,-1028473.97,595.77
-836388.39,-1028282.38,597.58
-836187.36,-1028519.11,582.47
-836323.50,-1028450.78,591.15
-836226.57,-1028498.67,584.46
-836227.23,-1028386.01,608.24
-836466.46,-1028346.40,593.21
-836315.86,-1028473.91,586.28
-836450.24,-1028341.98,591.26
-836402.19,-1028566.17,576.23
-836281.16,-1028363.10,613.95
-836223.05,-1028377.86,609.33
-836641.93,-1028638.34,592.45
-836554.96,-1028502.83,597.80
-836204.16,-1028487.76,586.04
-836412.87,-1028551.87,577.98
-836441.52,-1028464.73,578.95
-836445.50,-1028547.54,583.84
-836313.82,-1028637.21,567.06
-836414.06,-1028546.78,578.27
-836407.85,-1028322.18,594.51
-836212.76,-1028608.31,564.96
-836388.29,-1028456.25,578.56
-836305.91,-1028465.59,589.19
-836539.88,-1028607.63,591.24
-836484.45,-1028549.47,589.49
-836232.76,-1028503.04,583.61
-836162.35,-1028519.05,581.83
-836312.69,-1028647.08,567.47
-836483.25,-1028649.34,578.58
-836382.39,-1028637.69,574.90
-836392.97,-1028342.49,598.12
-836391.73,-1028505.99,571.09
-836353.06,-1028320.48,606.53
-836580.29,-1028487.31,600.18
-836281.25,-1028434.44,600.61
-836445.02,-1028316.18,593.12
-836376.28,-1028298.15,600.88
-836191.05,-1028376.73,604.36
-836565.23,-1028350.45,612.31
-836502.02,-1028429.80,593.17
-836193.40,-1028365.38,606.15
-836396.60,-1028317.36,598.20
-836427.14,-1028605.41,579.97
-836560.21,-1028503.30,598.51
-836382.72,-1028379.29,599.87
-836398.14,-1028613.98,576.61
-836271.62,-1028321.46,615.06
-836548.87,-1028520.01,596.99
-836631.82,-1028523.17,604.45
-836612.96,-1028469.06,604.31
-836416.72,-1028602.00,578.96
-836423.39,-1028509.23,575.41
-836307.06,-1028639.27,566.46
-836574.23,-1028343.90,613.50
-836538.24,-1028367.25,608.20
-836330.94,-1028613.17,565.44
-836211.18,-1028430.58,597.54
-836294.36,-1028482.50,585.94
-836267.44,-1028442.84,599.12
-836585.15,-1028320.96,617.48
-836539.99,-1028351.31,609.80
-836264.88,-1028319.92,615.48
-836171.57,-1028401.39,598.25
-836172.51,-1028379.73,601.89
-836567.60,-1028372.82,610.44
-836565.53,-1028556.43,596.77
-836404.49,-1028368.21,592.70
-836425.09,-1028556.23,580.26
-836248.48,-1028512.84,581.66
-836357.45,-1028639.20,572.63
-836465.28,-1028575.45,585.95
-836541.41,-1028555.40,594.90
-836230.47,-1028440.95,596.57
-836390.09,-1028641.64,575.71
-836412.45,-1028367.87,591.22
-836268.62,-1028436.80,600.32
-836549.86,-1028535.37,596.66
-836388.56,-1028627.97,575.65
-836179.49,-1028421.28,596.53
-836208.14,-1028584.60,568.27
-836610.05,-1028536.81,601.41
-836305.49,-1028454.04,592.42
-836459.96,-1028570.34,585.45
-836244.02,-1028572.73,569.40
-836430.44,-1028504.51,576.48
-836346.66,-1028303.23,605.76
-836316.99,-1028568.38,563.67
-836259.12,-1028408.19,605.61
-836244.33,-1028502.16,583.54
-836565.28,-1028340.36,612.71
-836419.66,-1028348.53,589.68
-836587.48,-1028431.84,605.45
-836597.98,-1028475.42,602.44
-836186.98,-1028389.69,602.19
-836195.38,-1028477.38,587.04
-836256.01,-1028598.44,563.47
-836332.63,-1028355.59,615.81
-836491.29,-1028388.96,593.27
-836370.74,-1028316.57,601.20
-836462.67,-1028523.85,585.07
-836158.18,-1028421.47,593.47
-836529.78,-1028601.17,590.79
-836214.36,-1028512.80,582.79
-836591.87,-1028530.13,600.47
-836537.07,-1028470.27,595.90
-836591.88,-1028360.09,612.80
-836175.63,-1028359.15,605.86
-836166.88,-1028365.77,603.97
-836194.03,-1028533.67,581.95
-836398.23,-1028597.19,576.54
-836298.52,-1028540.88,572.48
-836406.57,-1028357.03,592.28
-836341.81,-1028465.51,585.34
-836240.66,-1028613.57,560.32
-836449.61,-1028339.50,591.49
-836535.39,-1028432.23,598.78
-836546.00,-1028493.26,596.86
-836535.22,-1028327.56,612.17
-836594.23,-1028610.81,595.89
